id,lat,lon
3458775,43.6378358,-79.3973817
3458777,43.6381364,-79.3953116
3458778,43.6375534,-79.4091238
3458782,43.6375195,-79.4114447
3458784,43.637413,-79.4110724
3458785,43.6373095,-79.4129616
3458788,43.6371757,-79.4129363
3458790,43.6366044,-79.4156504
3458792,43.6364839,-79.415579
3458794,43.6358803,-79.4182977
3458800,43.6347279,-79.4217029
3458805,43.6331319,-79.4282901
3458806,43.6327439,-79.4297463
3458809,43.6325963,-79.4307917
3458810,43.6325631,-79.4319733
3458813,43.6327322,-79.4334108
3458814,43.6330694,-79.4346834
3458816,43.633859,-79.4365728
3458817,43.6337565,-79.4367368
3458820,43.6329249,-79.4347234
3458822,43.6325738,-79.433424
3458823,43.632408,-79.4319523
3458825,43.6324624,-79.4304689
3458827,43.6325952,-79.4296748
3458829,43.6330322,-79.4280046
3458834,43.6344784,-79.4380318
3458837,43.6357705,-79.441018
3458838,43.6368963,-79.4436634
3458840,43.637529,-79.4455113
3458842,43.6380028,-79.4472146
3458844,43.6384886,-79.4495469
3458846,43.6387549,-79.4513935
3458847,43.6386291,-79.4514023
3458851,43.6378459,-79.447148
3458857,43.6355677,-79.4409796
3458858,43.6341035,-79.4375266
3458861,43.6389854,-79.4540833
3458864,43.6390285,-79.456134
3458868,43.6387469,-79.4595143
3458870,43.6382643,-79.4620103
3458872,43.6376333,-79.4642411
3458874,43.6367129,-79.4666618
3458876,43.6365991,-79.4665529
3458878,43.6374946,-79.4642455
3458880,43.638129,-79.4620087
3458882,43.6386235,-79.4594682
3458884,43.6387845,-79.4581949
3458886,43.6388997,-79.4561112
3458887,43.6388473,-79.4538873
3458889,43.6359236,-79.4685082
3458890,43.6343141,-79.4714242
3458893,43.6333478,-79.4730678
3458894,43.6310672,-79.476912
3458901,43.6289014,-79.4792778
3458902,43.6304188,-79.4773694
3458904,43.6318945,-79.4753674
3458906,43.6331253,-79.4731971
3458908,43.6342439,-79.4712716
3458910,43.6357949,-79.4684118
3458913,43.6280142,-79.4805366
3458915,43.6274493,-79.4818123
3458918,43.626905,-79.4838266
3458920,43.6264222,-79.4857001
3458921,43.6259635,-79.4876966
3458924,43.6253105,-79.4902629
3458926,43.6247347,-79.4926957
3458929,43.6241963,-79.494918
3458941,43.6261745,-79.4878499
3458950,43.6276473,-79.4818581
3458952,43.628309,-79.4805563
3458953,43.6229345,-79.5001374
3458955,43.6226253,-79.5012525
3458957,43.6219374,-79.5041064
3458959,43.6217952,-79.5047935
3458961,43.6208679,-79.5095461
3458964,43.6203168,-79.5123354
3458996,43.6217544,-79.5075083
3461600,43.6815787,-79.5398007
3461605,43.6865293,-79.5419356
3461608,43.6897209,-79.5433541
3461610,43.6908683,-79.5438652
3461612,43.6927309,-79.544724
3461613,43.6942581,-79.545388
3461616,43.6961819,-79.5462723
3461619,43.6985449,-79.5473489
3461621,43.700099,-79.548079
3461623,43.7015697,-79.5487871
3461630,43.7059921,-79.5508625
3461644,43.7114132,-79.5532563
3461649,43.707511,-79.5510778
3461705,43.6645392,-79.5311508
3461710,43.6648161,-79.5296312
3461716,43.6645889,-79.5305586
3461719,43.6647132,-79.5296388
3461721,43.6683514,-79.5333824
3461727,43.6680945,-79.5316399
3461728,43.6679952,-79.5309876
3461730,43.6678772,-79.5303867
3461732,43.667722,-79.5296658
3461736,43.6674169,-79.5286181
3461740,43.666834,-79.5272572
3461743,43.6665043,-79.526697
3461746,43.6659516,-79.5255838
3461786,43.6646132,-79.528425
3461832,43.6634414,-79.5248369
3461856,43.6632229,-79.5245075
3461861,43.6630554,-79.5235842
3461862,43.6630571,-79.5233028
3461863,43.6631262,-79.5229476
3461866,43.6633544,-79.5223959
3461867,43.6635932,-79.5220533
3461870,43.6637814,-79.5218607
3461871,43.66394,-79.521675
3461873,43.6640052,-79.5218039
3461874,43.6637962,-79.5219744
3461877,43.6636761,-79.5221171
3461879,43.6635069,-79.5223454
3461884,43.6631512,-79.523264
