id,lat,lon
963714175,59.9354635,30.2807226
963714178,59.9360771,30.2812463
963714191,59.9392605,30.284686
963714195,59.9371838,30.2857012
963714201,59.937681,30.2873818
963743584,59.971161,30.308474
963926465,60.0332458,30.3290416
964068521,60.0931946,30.189861
964068522,60.093206,30.1906389
964357045,60.0583245,30.1406096
964461434,60.0757217,30.2499493
964461439,60.0747685,30.2584412
964461448,60.0741242,30.2479912
964461450,60.0778808,30.2435903
964461452,60.0736579,30.249163
964461453,60.0771679,30.2403355
964461472,60.0746523,30.2486621
964461475,60.0731964,30.2562531
964461476,60.0739898,30.2570825
964461479,60.0744836,30.2492296
964461490,60.0749971,30.2490208
964461492,60.0753578,30.2494761
964921983,59.8182722,30.3073695
964921984,59.8184422,30.3076696
964921985,59.8318767,30.2821918
964921986,59.8242588,30.2958569
964921987,59.8240876,30.295573
965083821,59.8777306,30.2786339
965083854,59.877036,30.2780143
965083865,59.8780931,30.2727835
965083892,59.8788951,30.2735217
965168139,59.750927,30.5962015
965402842,60.0127911,30.3624997
965443019,60.016618,30.3504078
965807863,59.8642092,30.1822612
965807865,59.8633741,30.181511
965893722,59.8350846,30.3906872
965893838,59.834391,30.3969524
965893844,59.8343397,30.391444
965893857,59.833615,30.3921965
966232241,59.6991883,30.4675884
966232243,59.6972139,30.4560815
966232256,59.6967069,30.4546833
966232257,59.7023139,30.4688219
966232260,59.6862193,30.4508812
966232268,59.7014939,30.466597
966232274,59.6979676,30.4571238
966232289,59.6971203,30.4560378
966232292,59.6972786,30.4601845
966232295,59.7000222,30.467746
966232298,59.697649,30.4565207
966232302,59.6980882,30.4569549
966232304,59.6959984,30.450374
966232305,59.6967785,30.4554097
966232306,59.7028946,30.4707279
966232308,59.6975952,30.4586348
966232317,59.702243,30.4659441
966232340,59.7006635,30.4675831
966232342,59.6978502,30.4567913
966232349,59.6968915,30.4557483
966232352,59.6860598,30.4508765
966243841,60.0346978,30.3287444
966598178,59.9376137,30.3481862
966681663,60.0121447,30.3653647
966681666,60.0118346,30.3640655
966681672,60.0190905,30.3669832
966681688,60.0191484,30.3675275
966681719,60.0172641,30.3761582
966725853,59.9944849,30.3930776
966743271,60.0013687,30.3877398
966749735,60.0088782,30.342415
966765592,59.9705863,30.341054
966765604,60.0065799,30.3456304
966765609,59.9967249,30.3397263
966765624,59.985846,30.3493041
966765657,59.9974183,30.3318015
966765662,59.9857063,30.3493562
966765666,59.9804194,30.3537322
966765670,60.0020839,30.3523656
966765673,59.9897612,30.3465155
966765683,59.9807805,30.3516055
966765706,59.9889229,30.3443173
967160533,59.6658346,30.4212664
967160594,59.664495,30.4219818
967160627,59.6738454,30.4230915
967160665,59.678991,30.4453451
967160704,59.6711325,30.4192331
967160712,59.6681298,30.4193655
967160800,59.668548,30.4191714
967160902,59.6654982,30.4215241
967160905,59.677604,30.426095
967160959,59.6744699,30.4235379
967161062,59.6726185,30.4214235
967161239,59.6786823,30.4437285
967161385,59.6610781,30.4210974
967161390,59.6791677,30.4461901
967161420,59.6789144,30.445053
967161427,59.6708857,30.4189727
967161509,59.6790976,30.4278429
967161578,59.6680755,30.4193922
967161648,59.6788286,30.4447285
967161750,59.6650484,30.4218449
967161817,59.674287,30.4234525
967161851,59.6747464,30.4236658
967161994,59.6787007,30.4440052
967162022,59.668419,30.4192198
967162054,59.6608941,30.4209033
967162059,59.6793204,30.4473067
967162087,59.6790633,30.4456583
967687185,59.9507055,30.3709612
967687186,59.9496135,30.3741727
967775717,59.9197121,30.3392835
967775723,59.9184788,30.335075
